Job Title,Company Name,Salary,Location,Description,Posted Days Ago,Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,Skill7,Skill8
Urgent :: Data Scientist :: Hybrid role,Can be discussed,Not disclosed,"Hybrid - Pune, Gurugram, Chennai, Coimbatore, Bengaluru, Mumbai (All Areas)","Python, R, MySQL and GCP | Pref MMX background GCP, DWH, Data Analysis, Designing conce...",10 Days Ago,python,Bigquery,looker studio,power bi,Google Cloud Services,Looker,Machine Learning,R Program
Hiring Data Scientist,SS Consultancy Services,30-40 Lacs PA,Bengaluru,"Proficient in Python, R, SQL & data visualization tools (Power BI, tableau)commercial a...",13 Days Ago,Data Science,ML,Salesforce,Python,AI,Einstein,Power Bi,Cloud Services
Data Scientist,Bwise Solutions,15-30 Lacs PA,"Pune, Bengaluru, Mumbai (All Areas)","6-7 Yrs max exp must have at least 3 yrs of team lead exp minimum 3 team members , Skil...",8 Days Ago,Machine Learning,Statistics,Data Science,Data Bricks,Analytics,Machine,Data,Bricks
Data Scientist,Harpreet Kaur Bhatti,7-15 Lacs PA,Bengaluru,"Data Exploration, Analysis Model Development Deployment & Monitoring Tooling, Automatio...",8 Days Ago,Automation,Data Exploration,Deployment,Model Development,Data,Exploration,Development,
Data Scientist,Calsoft,Not disclosed,Bengaluru,"Experience with large scale training and inference, and machine learning pipelines in p...",25 Days Ago,Natural Language Processing,Machine Learning,Predictive Modeling,Artificial Intelligence,Neural Networks,Deep Learning,Data Science,Pattern Recognition
Data Scientist,V2soft,14-22.5 Lacs PA,Remote,"Hands-on experience with machine learning, deep learning frameworks and libraries (e.g....",29 Days Ago,Deep Learning Frameworks,Data Scientist,Interpretention,Machine Learning,Data Science,PyTorch,Power BI,Real time data processing
Data Scientist,Gojek,Not disclosed,Bengaluru,"Bachelor s or Master s Degree in Computer Science, Statistics, Operations Research, or ...",30+ Days Ago,Operations research,Prototype,Version control,Machine learning,Data processing,SQL,Python,Technical documentation
Data Scientist,V2soft,Not disclosed,Bengaluru,"V2Soft ( v2soft.com ) is a global company, headquartered out of Bloomfield Hills, Michi...",20 Days Ago,project management,delivery management,engagement management,program management,business analysis,pcb,sql,application development
Data Scientist,Conneqt Digital,Not disclosed,Bengaluru,". Should know Databricks, azure, sql, python and pyspark, . knowledge AsDE and ADF will...",30+ Days Ago,Solution architecture,deep learning,SAS,Analytical,Artificial Intelligence,Machine learning,data visualization,SQL
Data Scientist,Pega,Not disclosed,Bengaluru,"Experience in using algorithms like Na ve Bayes, Maximum Entropy, SVM, Logistic Regress...",30+ Days Ago,Product management,Logistic regression,Core Java,PDF,Neural networks,Machine learning,Agile,Pega
Data Scientist - Telco,PayU,Not disclosed,Bengaluru,"Degree (BE / BTech / MS, PhD or equivalent) in Computer Science, Mathematics, Operation...",30+ Days Ago,Telecom,NoSQL,Neural networks,Analytical,Machine learning,Forecasting,Operations,SQL
Data Scientist (Telco),PayU,Not disclosed,"Gurugram, Bengaluru","Degree (BE / BTech / MS, PhD or equivalent) in Computer Science, Mathematics, Operation...",30+ Days Ago,Telecom,Logistic regression,Analytical,Social media,Machine learning,Forecasting,Operations,Financial services
Data Scientist,Tokopedia,Not disclosed,Bengaluru,"Bachelor s or Master s Degree in Computer Science, Statistics, Operations Research, or ...",30+ Days Ago,Computer science,Operations research,Prototype,Version control,Formulation,Machine learning,Data processing,SQL
Lead Data Scientist - Machine Learning/Artificial Intelligence,Tetrahed Inc,Not disclosed,Bengaluru,We are seeking a highly skilled Lead Data Scientist with 7-10 years of experience in Da...,20 Days Ago,Data Science,Java,Azure,Strategy Development,Power BI,Artificial Intelligence,Tableau,Machine Learning
Lead Data Scientist - Advanced Machine Learning,Target,Not disclosed,Bengaluru,"Lead Data Scientist About us: As a Fortune 50 company with more than 400, 0...",27 Days Ago,Supply chain,Business process,Data analysis,Machine learning,Network security,Data structures,Troubleshooting,SQL
Prompt Engineering Data Scientist,Convai Technologies Inc.,Not disclosed,Bengaluru,"Share insights and findings regularly with the team, promoting a culture of continuous ...",30+ Days Ago,Computer science,Training,Health insurance,Architecture,Social science,Analytical,Artificial Intelligence,Healthcare
Data Scientist,Agilite Global Solutions,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","For any produced model, they must also be able to deploy the model in the cloud, with l...",30+ Days Ago,Data analysis,Usage,GIT,data science,Data modeling,data security,Machine learning,Troubleshooting
Data Scientist,Global Pharma Tek,Not disclosed,Bengaluru,Deep Learning Model Development experience is a must for this role. . . Understanding b...,25 Days Ago,deep learning frameworks,python,forecasting,time series,model development,arima,algorithms,natural language processing
Data Scientist / Decision Scientist,Maruti Suzuki,Not disclosed,Bengaluru,Hands on experience in unsupervised machine learning algorithmsWorking experience with ...,30+ Days Ago,Cloud computing,data science,Neural networks,Machine learning,Programming,Telematics,data visualization,Automotive
Data Scientist,Tata Technologies,Not disclosed,"Pune, Bengaluru",Overall 4+ years of experience in Data Analytics & Data Science domain. minimum 4+ year...,25 Days Ago,Tensorflow,Pytorch,Keras,Data,,,,
Data Scientist,Gravity Consulting,Not disclosed,Bengaluru,About Us Gravity is a design and innovation consulting firm with a vision f...,26 Days Ago,Computer vision,GCP,Analytical,Consulting,Machine learning,Debugging,Product design,Natural language processing
Data scientists,Mirafra,Not disclosed,Bengaluru,Mirafra Software Technologies Pvt Ltd is looking for Data scientists Analyze large and...,30+ Days Ago,Data scientists,,,,,,,
Data Scientist,Infiniti Research Marketing Solutions India Priva Te Limited,Not disclosed,Hybrid - Bengaluru,"Role & responsibilities . 3 to 5 years of experience as a Data Scientist, with a strong...",30 Days Ago,SageMaker,Model Deployment,Python,Data,Deployment,AWS Sagemaker,Deploying Models,
Data Scientist,Clarivate,Not disclosed,Bengaluru,"Minimum experience, education, skills . Graduate/ postgraduate degree in epidemiology, ...",30+ Days Ago,Training,Claims,Pharma,Machine learning,data visualization,US healthcare,Epidemiology,Analytics
NLP Data Scientist - Real World Data (RWD),Agilite Global Solutions,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Experience working with the AWS cloud environment and large databases (e.g., AWS Redshi...",30+ Days Ago,Computer science,Health insurance,Pharma,Analytical,Agile,Healthcare,Life sciences,Open source
Developer (Data Scientist),Tata Technologies,Not disclosed,Bengaluru,"Experience with in machine learn ing frameworks such as tensorflow, keras torch or Onnx...",30+ Days Ago,continuous integration,kubernetes,cuda,python,natural language processing,neural networks,openshift,aws sagemaker
Developer (Data Scientist),Tata Technologies,Not disclosed,Bengaluru,"Led a previous team to scale the MLOPs pipelines using AWS Sagemaker, . Kubernetes or O...",30+ Days Ago,deep learning,Neural networks,Opencv,Data collection,Programming,Deployment,AWS,Python
Data Scientist,Subhag Healthtech,Not disclosed,Bengaluru,"Create, analyze and maintain explanatory / predictive Data Science models using healthc...",30+ Days Ago,Relationship management,ERP,Surgical,Pharma,Analytical,Healthcare,Digital marketing,MS Office
Data Scientist,Magicbricks,10-20 Lacs PA,Bengaluru,Role Description: We are looking for a Data Scientist with strong Machine Learning and...,15 Days Ago,Data Science,Predictive Modeling,Text Analytics,Natural Language Processing,Machine Learning,Deep Learning,Machine,Predictive
Data Scientist,Pluto7,Not disclosed,Bengaluru,"At Pluto7, our mission is to deliver customer-centric data solutions to global enterpri...",19 Days Ago,exploration,data analytics,presentation skills,engineering,machine learning,data wrangling,artificial intelligence,communication skills
Data Scientist,Codvo,Not disclosed,"Mumbai, Delhi / NCR, Bengaluru",Working with Azure Databricks platform is preferred) . Advanced knowledge in handling T...,20 Days Ago,NLP,Machine Learning,Deep Learning,Pytorch,Theano,Pyspark,data science,Azure Databricks
Data scientist,Soho Dragon,Not disclosed,Bengaluru,Collaborate with cross-functional teams to identify opportunities for AI and Data to...,30+ Days Ago,Machine learning,Agile,model development,Natural language processing,data visualization,microsoft,Predictive analytics,Monitoring
Data Scientist,Agilite Global Solutions,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",They should be able to identify opportunities for data science models which could be pr...,30+ Days Ago,Data analysis,Usage,GIT,data science,Data modeling,data security,Machine learning,Troubleshooting
Data Scientist,KAS Services,Not disclosed,Bengaluru,Mine multiple data sets including large data sets through clustering & capture thematic...,25 Days Ago,Supply chain,Computer science,advanced analytics,Operations research,data science,Analytical,Machine learning,Agile
Data Scientist - Generative AI,Intelliest Technology,Not disclosed,Bengaluru,"Experience in building Knowledge Graph using Graph Database such as AWS Neptune, Neo4j,...",27 Days Ago,Data Science,Generative AI,Machine Learning,Python,Gen AI,Data Scientist,Deep Learning,Machine
Data Scientist,Dsights Consultancy Services,Not disclosed,Bengaluru,"Bachelors or masters degree in economics, Computer Science, Statistics, Mathematics, or...",30+ Days Ago,Machine Learning,Predictive Modeling,Statistical Modeling,Predictive Analytics,Modeling,Analytics,Machine,Data
Data Scientist,Viaprom Technologies,Not disclosed,"Kolkata, Bengaluru","Skills and Qualifications: Education: Masters in computer science, Statistics, Mathemat...",21 Days Ago,Data Science,Predictive Modeling,Azure,GCP,Data Scientist,Hadoop,Spark,Python Programming
Data Scientist,Datazomes,3-7 Lacs PA,Remote,"Qualifications: . Bachelors or Master s degree in Data Science, Computer Science, Stati...",16 Days Ago,Data Science,Predictive Modeling,Python,SQL,R,Data,Modeling,Predictive
Data Scientist,Cimpress,Not disclosed,Bengaluru,"Advanced degrees in Computer Vision, Natural Language Processing, or Machine Learning ....",17 Days Ago,machine learningnatural language processing,python,dldeep learning,computer vision,pytorch,Machine,Natural language processing,Process
Data Scientist - Python,Ginger Partners,Not disclosed,Bengaluru,"As a data scientist at wakefit, you will be an integral contributor to our research-foc...",18 Days Ago,Python,Data Science,OpenCV,Data Scientist,Data Management,MATLAB,Machine Learning,Numpy
"Immediate hiring For Data scientist - GEN AI 6+ Years - B'lore, Hybrid",Promantus India,Not disclosed,Hybrid - Bengaluru,Role : Data Scientist AI/MLExp : 6 9 yrsLocation : BangaloreInterview : 2 rounds - inte...,18 Days Ago,GEN AI,Huggingface,Python Development,Data Science,Machine Learning,Deep Learning,Python,Machine
Data Scientist,Superior Electric Machines,Not disclosed,"Mumbai, Chennai, Bengaluru",Experience creating and using advanced machine learning algorithms and statistics: regr...,19 Days Ago,python,Hive,scenario analysis,data mining,Hadoop,statistical models,data scientist,Spark
Data Scientist,Ignitho,Not disclosed,Bengaluru,Collaborate with Business and IT teamsData mining or extracting usable data from valu...,20 Days Ago,Aws Sagemaker,Glue,Athena,Python,SQL,Data,AWS,
Job Opportunity - Data Scientist (Chennai/Bangalore/Kochi),Ignitho,10-20 Lacs PA,Bengaluru,Shift: 1pm to 10pm (Uk shift),20 Days Ago,Aws Sagemaker,python,machine learning,AWS,SQL,Data,Machine,
Data Scientist,Brokentusk Technologies,Not disclosed,Bengaluru,"At Setu, we are leading this ecosystem shift and building developer infrastructure and ...",20 Days Ago,Data Scientist,,,,,,,
Hybrid/WFH opportunity For Data Scientist.,Navikenz,Not disclosed,Remote,"Masters / Bachelors in Computer Science, Mathematics, Statistics, AI, Data Science or r...",30+ Days Ago,Data Science,Predictive Modeling,GenAI,Natural Language Processing,Tensorflow,Pytorch,Machine Learning,Deep Learning
Data scientist & Generative AI,Smart Wealth,Not disclosed,"Delhi / NCR, Bengaluru","Resource should have good exposure of cloud (AWS , Azure or GCP )Should have a good NLP...",21 Days Ago,Generative AI,Data science,cloud,Gen AI,Azure,NLP,ML and LLM,AWS
Data Scientist,Global Pharma Tek,Not disclosed,Bengaluru,Deep Learning Model Development experience is a must for this role . . Understanding bu...,30+ Days Ago,Computer vision,deep learning,Consulting,Machine learning,Data processing,Natural language processing,Forecasting,Analytics
Data Scientist,Umamicasa,Not disclosed,Bengaluru,"A Data Scientist combines statistical analysis, machine learning, and domain experti...",22 Days Ago,Computer science,Statistical analysis,Machine learning,Hadoop,Mathematics,Statistics,Python,Analysis
Data Scientist,Kmart,Not disclosed,Bengaluru,Mine multiple data sets including large data sets through clustering & capture thematic...,25 Days Ago,Supply chain,Computer science,advanced analytics,Operations research,data science,Analytical,Machine learning,Agile
Data Scientist,Straive,Not disclosed,"Hybrid - Noida, Hyderabad, Bengaluru",Required Skills and Expertise: Proficiency in programming languages commonly used in da...,25 Days Ago,Customer Analytics,Python,SQL,Marketing Analytics,CRM,Marketing,Data,Analytics
Data Scientist,Info Test Ehire Campaign,Not disclosed,"Hyderabad, Bengaluru",Experience: 5 - 7 Years 5-7 years of experience in Data Science or related field with ...,26 Days Ago,Machine Learning,Data Science,Tensorflow,Pyspark,Artificial Intelligence,Natural Language Processing,Neural Networks,Deep Learning
Data Scientist,Sagility India,Not disclosed,Bengaluru,"Shift Timing - 11 AM to 8 PM Experience preferably in the context of NLP, Machine Learn...",26 Days Ago,Natural Language Processing,Machine Learning,Python,Machine,Process,Data,Processing,Languages
